eval_label,seed,episode_index,walk_direction,reset_phase,controller,policy_name,passive_mode,passive_selected_from,curriculum_progress,hip_torque_nm,knee_torque_nm,commanded_step_length_m,commanded_step_height_m,success,valid_for_cmt,terminal_reason,steps,nonzero_torque_steps,negative_sign_steps,positive_sign_steps,action_mask_violations,energy_j,support_knee_energy_j,hip_energy_j,swing_knee_energy_j,signed_com_displacement_m,cmt,support_knee_cmt,hip_cmt,swing_knee_cmt,initial_q1_deg,initial_q2_deg,initial_q3_deg,initial_q4_deg,initial_dq1_rad_s,initial_dq2_rad_s,initial_dq3_rad_s,initial_dq4_rad_s,final_q1_deg,final_q2_deg,final_q3_deg,final_q4_deg
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,2,1.0,mid_cross,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.985,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,25,25,0,0,0,0.7627796110179249,0.019534907495017063,0.6584094138278509,0.08483528969505691,0.14501457298139478,nan,nan,nan,nan,72.8791975562144,25.430086991990727,9.963143636119923,99.69293879609181,-0.7421914594445489,-0.5355265917055565,-0.5357795649724029,0.2856667612214875,31.714875376473927,66.4492007057899,30.795695424667482,1.2257848633615354
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,2,1.0,mid_cross,passive_oracle_envelope,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,25,25,0,0,0,0.7627796110179249,0.019534907495017063,0.6584094138278509,0.08483528969505691,0.14501457298139478,nan,nan,nan,nan,72.8791975562144,25.430086991990727,9.963143636119923,99.69293879609181,-0.7421914594445489,-0.5355265917055565,-0.5357795649724029,0.2856667612214875,31.714875376473927,66.4492007057899,30.795695424667482,1.2257848633615354
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,3,1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,28,28,0,0,0,1.9018896877600848,0.0136232032029339,1.7909147781739143,0.09735170638323652,0.047845087594918415,nan,nan,nan,nan,61.77548911808013,33.626622868443974,-8.95613299293761,79.41234104391279,0.5952694121984281,-0.6502003662311568,-0.9961446299242014,-0.4381593725543135,25.481619368522228,95.685806715545,24.497677398111556,18.296297760618472
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,3,1.0,mid_cross,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,28,28,0,0,0,1.763441305380412,0.025449712826966175,1.616635560403947,0.12135603214949879,0.04867621859865677,nan,nan,nan,nan,61.77548911808013,33.626622868443974,-8.95613299293761,79.41234104391279,0.5952694121984281,-0.6502003662311568,-0.9961446299242014,-0.4381593725543135,26.164295600971247,94.43912544240266,25.970232895282017,22.483284020431235
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,3,1.0,mid_cross,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,27,27,0,0,0,2.109210214863633,0.05408426430375876,1.9649166332290233,0.09020931733085116,0.04556928700055406,nan,nan,nan,nan,61.77548911808013,33.626622868443974,-8.95613299293761,79.41234104391279,0.5952694121984281,-0.6502003662311568,-0.9961446299242014,-0.4381593725543135,28.692006863497685,91.06231377505338,22.086114089263404,14.272739328907614
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,3,1.0,mid_cross,true_action_mask_scratch,v22_3_true_action_mask_scratch_c090_epoch1275,,,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,26,26,19,7,0,2.1202211189109583,0.0,2.120084391701844,0.00013672720911436564,0.0349610638673319,nan,nan,nan,nan,61.77548911808013,33.626622868443974,-8.95613299293761,79.41234104391279,0.5952694121984281,-0.6502003662311568,-0.9961446299242014,-0.4381593725543135,25.09554908357997,99.7058803924464,15.060877760471092,0.0
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,3,1.0,mid_cross,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.996,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,23,23,0,0,0,0.9780974083007604,0.01327591555808723,0.8807468023635805,0.08407469037909263,0.031000498477086455,nan,nan,nan,nan,61.77548911808013,33.626622868443974,-8.95613299293761,79.41234104391279,0.5952694121984281,-0.6502003662311568,-0.9961446299242014,-0.4381593725543135,38.799300516755125,77.59050487705935,14.990366256398046,5.311645792789659
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,3,1.0,mid_cross,passive_oracle_envelope,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,23,23,0,0,0,0.9780974083007604,0.01327591555808723,0.8807468023635805,0.08407469037909263,0.031000498477086455,nan,nan,nan,nan,61.77548911808013,33.626622868443974,-8.95613299293761,79.41234104391279,0.5952694121984281,-0.6502003662311568,-0.9961446299242014,-0.4381593725543135,38.799300516755125,77.59050487705935,14.990366256398046,5.311645792789659
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,4,1.0,touchdown,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,True,True,success,4,4,0,0,0,0.13055450569355792,0.0042998939657240285,0.11879913828032201,0.007455473447511867,0.012345909781283276,0.42378948443217745,0.013957770642741854,0.3856307011033238,0.02420101268611174,54.908059785390925,21.313759138702984,61.74329484257774,64.6835834156522,-0.9551598553085852,-0.1054132594870325,-0.871233472203875,0.19543372275914028,48.79101536862017,27.701493042895507,54.06615080778998,57.080778212819766
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,4,1.0,touchdown,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,True,True,success,5,5,0,0,0,0.10085128649989641,0.0,0.090460657833108,0.01039062866678842,0.01762951842306784,0.22925689391218929,0.0,0.2056367365833553,0.023620157328834,54.908059785390925,21.313759138702984,61.74329484257774,64.6835834156522,-0.9551598553085852,-0.1054132594870325,-0.871233472203875,0.19543372275914028,47.760425835863025,27.925213283134532,54.35336447684916,58.73744275836989
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,4,1.0,touchdown,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,True,True,success,5,5,0,0,0,0.004802701379611871,0.0,0.0,0.004802701379611871,0.018369778850882867,0.010477630208033344,0.0,0.0,0.010477630208033344,54.908059785390925,21.313759138702984,61.74329484257774,64.6835834156522,-0.9551598553085852,-0.1054132594870325,-0.871233472203875,0.19543372275914028,48.34579491811985,26.801870777398047,55.541164351105806,60.25834649268874
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,4,1.0,touchdown,true_action_mask_scratch,v22_3_true_action_mask_scratch_c090_epoch1275,,,1.0,4.0,0.2,0.3,0.0,True,True,success,3,3,3,0,0,0.30613492709271617,0.0,0.2898231973283187,0.0163117297643975,0.0075887112026719605,1.6166881917662173,0.0,1.5305464987950124,0.086141692971205,54.908059785390925,21.313759138702984,61.74329484257774,64.6835834156522,-0.9551598553085852,-0.1054132594870325,-0.871233472203875,0.19543372275914028,50.1900764889135,26.631784565972502,53.90480663417172,55.223956393198876
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,4,1.0,touchdown,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.762,1.0,4.0,0.2,0.3,0.0,True,True,success,6,6,0,0,0,0.009467581411630045,0.0,0.0,0.009467581411630045,0.025080550054330825,0.015128065695130435,0.0,0.0,0.015128065695130435,54.908059785390925,21.313759138702984,61.74329484257774,64.6835834156522,-0.9551598553085852,-0.1054132594870325,-0.871233472203875,0.19543372275914028,47.73145046535552,26.118472462143544,57.27259191531027,61.88333440386828
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,4,1.0,touchdown,passive_oracle_envelope,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.3,0.0,True,True,success,6,6,0,0,0,0.009467581411630045,0.0,0.0,0.009467581411630045,0.025080550054330825,0.015128065695130435,0.0,0.0,0.015128065695130435,54.908059785390925,21.313759138702984,61.74329484257774,64.6835834156522,-0.9551598553085852,-0.1054132594870325,-0.871233472203875,0.19543372275914028,47.73145046535552,26.118472462143544,57.27259191531027,61.88333440386828
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,5,1.0,pre_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,14,14,0,0,0,1.6072258380953326,0.03828129660435528,1.5665713333177091,0.00237320817326817,0.02116482360592259,nan,nan,nan,nan,57.94658852696728,56.01083194188467,-28.56325562978115,63.016851333237426,-0.3567012636203519,0.8544797981299785,-0.7106791737699811,0.25566031722938265,47.677472529848195,82.17785959738816,12.677432115870902,72.61072705897226
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,5,1.0,pre_cross,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,14,14,0,0,0,1.621384878787792,0.052440337296814785,1.5665713333177091,0.00237320817326817,0.02114614242983135,nan,nan,nan,nan,57.94658852696728,56.01083194188467,-28.56325562978115,63.016851333237426,-0.3567012636203519,0.8544797981299785,-0.7106791737699811,0.25566031722938265,47.68924539187104,82.1540995581486,12.657129691321154,72.63366625803873
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,5,1.0,pre_cross,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,14,14,0,0,0,1.621384878787792,0.052440337296814785,1.5665713333177091,0.00237320817326817,0.02114614242983135,nan,nan,nan,nan,57.94658852696728,56.01083194188467,-28.56325562978115,63.016851333237426,-0.3567012636203519,0.8544797981299785,-0.7106791737699811,0.25566031722938265,47.68924539187104,82.1540995581486,12.657129691321154,72.63366625803873
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,5,1.0,pre_cross,true_action_mask_scratch,v22_3_true_action_mask_scratch_c090_epoch1275,,,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,16,16,8,8,0,1.5418192639405996,0.0,1.5418192639405996,0.0,0.027058136438983717,nan,nan,nan,nan,57.94658852696728,56.01083194188467,-28.56325562978115,63.016851333237426,-0.3567012636203519,0.8544797981299785,-0.7106791737699811,0.25566031722938265,42.32162182185576,92.92832096692005,18.438671373909504,62.42317674449196
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,5,1.0,pre_cross,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.994,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,13,13,0,0,0,0.9110087563926046,0.0,0.870166347186246,0.04084240920635861,0.016357125994552166,nan,nan,nan,nan,57.94658852696728,56.01083194188467,-28.56325562978115,63.016851333237426,-0.3567012636203519,0.8544797981299785,-0.7106791737699811,0.25566031722938265,49.18334719703642,78.33112660376617,4.084557910954838,77.11320135057203
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,5,1.0,pre_cross,passive_oracle_envelope,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,13,13,0,0,0,0.9110087563926046,0.0,0.870166347186246,0.04084240920635861,0.016357125994552166,nan,nan,nan,nan,57.94658852696728,56.01083194188467,-28.56325562978115,63.016851333237426,-0.3567012636203519,0.8544797981299785,-0.7106791737699811,0.25566031722938265,49.18334719703642,78.33112660376617,4.084557910954838,77.11320135057203
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,6,1.0,touchdown,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,True,True,success,2,2,0,0,0,0.04480866178388006,0.003025452838770891,0.04178320894510917,0.0,0.008453024009269255,0.2124375488730722,0.014343650528987343,0.19809389834408486,0.0,59.84078924812002,17.501845962940788,50.03885053246253,45.811933964065794,-0.6688456976475936,-0.7101693985657469,0.09956599454175441,-0.3842858040427144,59.0717698759886,16.481542725947882,50.786382884045494,46.07585432713573
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,6,1.0,touchdown,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,True,True,success,2,2,0,0,0,0.04480866178388006,0.003025452838770891,0.04178320894510917,0.0,0.008453024009269255,0.2124375488730722,0.014343650528987343,0.19809389834408486,0.0,59.84078924812002,17.501845962940788,50.03885053246253,45.811933964065794,-0.6688456976475936,-0.7101693985657469,0.09956599454175441,-0.3842858040427144,59.0717698759886,16.481542725947882,50.786382884045494,46.07585432713573
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,6,1.0,touchdown,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,True,True,success,2,2,0,0,0,0.04480866178388006,0.003025452838770891,0.04178320894510917,0.0,0.008453024009269255,0.2124375488730722,0.014343650528987343,0.19809389834408486,0.0,59.84078924812002,17.501845962940788,50.03885053246253,45.811933964065794,-0.6688456976475936,-0.7101693985657469,0.09956599454175441,-0.3842858040427144,59.0717698759886,16.481542725947882,50.786382884045494,46.07585432713573
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,6,1.0,touchdown,true_action_mask_scratch,v22_3_true_action_mask_scratch_c090_epoch1275,,,1.0,4.0,0.2,0.3,0.0,True,True,success,1,1,1,0,0,0.06955862175291465,0.0,0.06304573150504492,0.006512890247869729,0.0035105210756530836,0.7940736666508079,0.0,0.719723219369217,0.07435044728159095,59.84078924812002,17.501845962940788,50.03885053246253,45.811933964065794,-0.6688456976475936,-0.7101693985657469,0.09956599454175441,-0.3842858040427144,58.988931004754576,17.942666362589314,49.135590574445104,43.96328429672037
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,6,1.0,touchdown,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.715,1.0,4.0,0.2,0.3,0.0,True,True,success,2,2,0,0,0,0.028473198591803923,0.0015425820454258105,0.026930616546378114,0.0,0.008222273960043491,0.1387796297959878,0.007518613144353748,0.13126101665163406,0.0,59.84078924812002,17.501845962940788,50.03885053246253,45.811933964065794,-0.6688456976475936,-0.7101693985657469,0.09956599454175441,-0.3842858040427144,58.75672813140362,17.065678554668192,50.37640828493751,46.562988238438734
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,6,1.0,touchdown,passive_oracle_envelope,v22_3_passive_negative_4Nm_grid,oracle_best_cmt,negative,1.0,4.0,0.2,0.3,0.0,True,True,success,1,1,0,0,0,0.0031855853116914716,0.0006898711852270481,0.0,0.0024957141264644236,0.003822840432512492,0.03339523316222529,0.007232080396027795,0.0,0.0261631527661975,59.84078924812002,17.501845962940788,50.03885053246253,45.811933964065794,-0.6688456976475936,-0.7101693985657469,0.09956599454175441,-0.3842858040427144,59.32146405474443,17.304616961520228,49.880847583301964,45.09874981743008
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,7,1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,32,32,0,0,0,2.286726913647495,0.04617139135160988,1.9673066663156602,0.27324885598022464,0.29389849258332834,nan,nan,nan,nan,57.97530155279033,28.40249509614897,10.47440112955593,95.66176999109317,-0.83887887506476,-0.07251046074681278,0.6248172322740067,-0.09520487866960414,10.491163728805992,34.16920590263296,127.27282776231408,54.2708264963871
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,7,1.0,mid_cross,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,False,False,q1_low_limit,30,30,0,0,0,2.1817567343166098,0.027478531076724457,1.9737314230673921,0.18054678017249354,0.2546000386249182,nan,nan,nan,nan,57.97530155279033,28.40249509614897,10.47440112955593,95.66176999109317,-0.83887887506476,-0.07251046074681278,0.6248172322740067,-0.09520487866960414,0.0,58.957094622152646,111.66588519181931,38.80575635758041
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,7,1.0,mid_cross,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,26,26,0,0,0,2.168034357627481,0.030720041102204845,1.9958224133775524,0.14149190314772334,0.21662209559303278,nan,nan,nan,nan,57.97530155279033,28.40249509614897,10.47440112955593,95.66176999109317,-0.83887887506476,-0.07251046074681278,0.6248172322740067,-0.09520487866960414,15.556561250244219,50.38173996872456,84.34345665756103,22.48136860528637
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,7,1.0,mid_cross,true_action_mask_scratch,v22_3_true_action_mask_scratch_c090_epoch1275,,,1.0,4.0,0.2,0.3,0.0,True,True,success,13,13,8,5,0,0.8741497181996718,0.0006309935062186179,0.8645413734355141,0.008977351257939059,0.08321440449516343,0.42098703653921277,0.00030388396944811024,0.41635969581703014,0.004323456752734508,57.97530155279033,28.40249509614897,10.47440112955593,95.66176999109317,-0.83887887506476,-0.07251046074681278,0.6248172322740067,-0.09520487866960414,43.46247323660358,39.30175551463658,45.83397253107252,61.91928399322358
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,7,1.0,mid_cross,passive_sign_selector,v22_3_passive_positive_4Nm_grid,sign_selector,selector_positive_p0.983,1.0,4.0,0.2,0.3,0.0,True,True,success,13,13,0,0,0,0.946064992639151,0.008574036625892099,0.8735945465152535,0.06389640949800547,0.08342389395579375,0.4544770168389121,0.0041188529523037715,0.4196631801367474,0.03069498374986095,57.97530155279033,28.40249509614897,10.47440112955593,95.66176999109317,-0.83887887506476,-0.07251046074681278,0.6248172322740067,-0.09520487866960414,44.89849099687751,36.681123127281026,45.911633826465504,61.506130012802224
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,7,1.0,mid_cross,passive_oracle_envelope,v22_3_passive_positive_4Nm_grid,oracle_best_cmt,positive,1.0,4.0,0.2,0.3,0.0,True,True,success,13,13,0,0,0,0.946064992639151,0.008574036625892099,0.8735945465152535,0.06389640949800547,0.08342389395579375,0.4544770168389121,0.0041188529523037715,0.4196631801367474,0.03069498374986095,57.97530155279033,28.40249509614897,10.47440112955593,95.66176999109317,-0.83887887506476,-0.07251046074681278,0.6248172322740067,-0.09520487866960414,44.89849099687751,36.681123127281026,45.911633826465504,61.506130012802224
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,8,1.0,mid_cross,active,v22_3_active_bidirectional_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,25,25,0,0,0,1.2070412971212736,0.010121538389508895,1.185027447169998,0.011892311561766795,0.013405916046721743,nan,nan,nan,nan,60.448536403729996,61.11083448682826,-5.3740965945260335,85.97901810757776,0.23380332954172056,0.20395858102760056,-0.9905715415240453,-0.4100723215637704,32.1621150407418,130.0,-6.131447922765204,0.09580491740454272
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,20260702,8,1.0,mid_cross,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,False,False,clearance_ground+foot_ground_before_ready,23,23,0,0,0,0.6878830684947593,0.02200927022645789,0.6539814867065346,0.011892311561766795,0.004804904053781345,nan,nan,nan,nan,60.448536403729996,61.11083448682826,-5.3740965945260335,85.97901810757776,0.23380332954172056,0.20395858102760056,-0.9905715415240453,-0.4100723215637704,35.333144803503664,128.62581126650684,-8.198697687005325,0.0
