eval_label,passive_controller,passive_policy_mode,total_pairs,both_valid_pairs,active_valid_only_pairs,passive_valid_only_pairs,neither_valid_pairs,both_valid_rate,active_valid_rate,passive_valid_rate,active_mean_cmt_on_both_valid,passive_mean_cmt_on_both_valid,active_median_cmt_on_both_valid,passive_median_cmt_on_both_valid,mean_passive_minus_active_cmt,median_passive_minus_active_cmt,mean_passive_over_active_cmt,fraction_passive_lower_cmt,active_support_knee_mean_cmt_on_both_valid,passive_support_knee_mean_cmt_on_both_valid,mean_passive_minus_active_support_knee_cmt,active_hip_mean_cmt_on_both_valid,passive_hip_mean_cmt_on_both_valid,mean_passive_minus_active_hip_cmt,active_swing_knee_mean_cmt_on_both_valid,passive_swing_knee_mean_cmt_on_both_valid,mean_passive_minus_active_swing_knee_cmt
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,passive_oracle_envelope,oracle_best_cmt,2160,432,26,76,1626,0.2,0.21203703703703702,0.2351851851851852,1.4165066459665072,0.34087319685373874,0.5207275345582875,0.05096081698456321,-1.0756334491127686,-0.3717201443596405,0.4394542676749322,0.8495370370370371,0.029826751965774535,0.003658754238055245,-0.02616799772771929,1.2677970792767257,0.27739297725651796,-0.9904041020202079,0.11888281472400676,0.05982146535916547,-0.059061349364841295
4DoF_V22_3_3x3_grid_4Nm_legacy_success_true_action_mask_scratch_c090,passive_sign_selector,sign_selector,2160,419,39,61,1641,0.19398148148148148,0.21203703703703702,0.2222222222222222,1.4168741658723614,0.3706641632090417,0.5104168242153854,0.057674375622350664,-1.0462100026633199,-0.3181286896800724,0.530565174823699,0.7971360381861575,0.02987243939514643,0.0037339868277065356,-0.026138452567439897,1.270512357024774,0.3085154139758973,-0.9619969430488765,0.11648936945244112,0.058414762405437845,-0.05807460704700328
