eval_label,seed,episode_index,walk_direction,reset_phase,controller,policy_name,passive_mode,passive_selected_from,curriculum_progress,hip_torque_nm,knee_torque_nm,commanded_step_length_m,commanded_step_height_m,success,valid_for_cmt,terminal_reason,steps,nonzero_torque_steps,negative_sign_steps,positive_sign_steps,action_mask_violations,energy_j,support_knee_energy_j,hip_energy_j,swing_knee_energy_j,signed_com_displacement_m,cmt,support_knee_cmt,hip_cmt,swing_knee_cmt,initial_q1_deg,initial_q2_deg,initial_q3_deg,initial_q4_deg,initial_dq1_rad_s,initial_dq2_rad_s,initial_dq3_rad_s,initial_dq4_rad_s,final_q1_deg,final_q2_deg,final_q3_deg,final_q4_deg
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,2042,-1.0,mid_cross,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.4,0.0,True,True,success,10,10,0,0,0,1.2388884873286017,0.0,1.1995640068824236,0.03932448044617813,0.03857493718716923,1.287088470865757,0.0,1.2462340389110296,0.04085443195472761,80.94046614796768,41.98744307865546,-21.72671361161766,83.90323989248326,0.5618247032602088,0.9032301831362091,-0.8679312627257547,-0.31844582802080135,69.95867441212,75.09137117215069,-62.73143212796965,61.283793796793006
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,584,-1.0,touchdown,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.35,0.02,True,True,success,11,11,0,0,0,0.5878396426621213,0.016098356759965182,0.4673300108569123,0.10441127504524386,0.03772796800013841,0.6244200878835096,0.017100135161546636,0.4964113089215412,0.11090864380042183,60.31850510508285,46.99471180467578,-52.994997114071666,16.418496192718006,0.7852731870114174,0.46293408473623665,-0.5131421960192579,-0.20535573438961818,53.13438811846294,73.16557556795956,-60.82476443257374,32.780570658893495
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,123,1.0,touchdown,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.35,0.0,True,True,success,8,8,0,0,0,0.06259298013295589,0.0,0.05576498413890335,0.006827995994052535,0.03755692656563117,0.06679085375688891,0.0,0.059504929985202695,0.007285923771686213,55.82664603235948,22.101099333454204,65.26559734881195,59.311636133931486,-0.9193503414907589,-0.43619517821892373,0.7969332222179013,-0.33197952376435014,40.28269021883738,37.70405068759139,58.86692485574731,60.1718492347527
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,2002,-1.0,mid_cross,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.35,0.02,True,True,success,14,14,0,0,0,1.6764173107479339,0.0,1.6316104346768292,0.04480687607110473,0.03750406605176294,1.7913695690575344,0.0,1.7434902768528395,0.04787929220469496,68.59333071485071,40.382386320517384,-17.37669741468906,95.40465622146307,0.7514879981368228,-0.03358182934866516,0.5711276797200564,0.02524957683658402,47.56814090748993,87.5130803213558,-63.71729619458031,54.44173221324534
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,1342,-1.0,mid_cross,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.4,0.0,True,True,success,13,13,0,0,0,2.449701437177759,0.01916805147083869,2.375244286643667,0.05528909906325309,0.03713515960231431,2.6436823568086405,0.020685883887236765,2.563329276952509,0.059667195968894284,80.53499932212263,41.45692212313859,-21.219301663261376,60.73303424285372,0.8400448733670745,-0.34061067078361096,-0.561071926489056,0.23953721072093714,65.0775495979093,83.62954883331135,-67.63441565274113,65.12247169942655
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,453,-1.0,mid_cross,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.3,0.02,True,True,success,11,11,0,0,0,0.950107260392369,0.0,0.9180933357016394,0.03201392469072958,0.03562604219561113,1.0687754499466717,0.0,1.0327629930460023,0.03601245690066951,73.42864704604456,45.2865384530045,-20.335806442082454,89.78981916753384,0.7942825487224565,0.13370225442311057,-0.21121701232325685,-0.03071086937020029,63.394183956871075,74.7543239942308,-52.65956639411263,63.60726837956783
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1887,-1.0,mid_cross,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.3,0.02,True,True,success,14,14,0,0,0,1.0944654775483258,0.0,1.0265695981532001,0.06789587939512569,0.035427480698836326,1.238064319752225,0.0,1.161260192567141,0.07680412718508409,63.344966396553986,48.99221782304365,-5.096912074589002,100.417437915738,0.8904530124922327,-0.7015072725853946,-0.6598113189847907,0.2486309938871717,44.217818596038136,88.07515885669562,-57.53555198691438,58.09576591434056
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,363,-1.0,mid_cross,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,True,True,success,12,12,0,0,0,0.9241017633832788,0.0,0.8951827359663024,0.028919027416976398,0.034419048936058225,1.075975403770023,0.0,1.042303611945174,0.03367179182484891,70.97529188091758,39.75247767198624,-23.165491810569204,82.6001192731717,0.43307569801722945,0.7797050185247831,0.2524296870249687,0.39706171409600066,55.75331934170084,78.29301911058407,-55.95406539190281,50.799473899263646
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,1335,-1.0,mid_cross,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.4,0.0,True,True,success,10,10,0,0,0,1.5165733819910643,0.01810910728505484,1.4872951621480532,0.011169112557956171,0.03406384792630478,1.7842312209137805,0.021305157392682243,1.7497857304699915,0.01314033305110652,83.98102315913187,42.76555572883445,-21.741707266907014,74.67307811385028,0.9778908169722718,-0.37007091255566027,-0.987244565036226,-0.16096106453085857,74.37836741787443,71.3832350787814,-61.15367506270378,64.04409954115411
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1472,1.0,touchdown,active_full,v22_3_active_full_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,True,True,success,7,7,0,0,0,0.1419425360746782,0.0,0.1099810794459625,0.03196145662871569,0.03359183015730177,0.16934029233029865,0.0,0.13120963355468435,0.03813065877561429,61.07304764264683,26.242288971637738,52.05605456427131,63.89190330241439,-0.9866308337556153,-0.33717052375209344,0.5587519940281296,0.08677654440715943,49.5030999359157,37.21021052695184,44.42912334052624,48.02661868886308
