eval_label,seed,episode_index,walk_direction,reset_phase,controller,policy_name,passive_mode,passive_selected_from,curriculum_progress,hip_torque_nm,knee_torque_nm,commanded_step_length_m,commanded_step_height_m,success,valid_for_cmt,terminal_reason,steps,nonzero_torque_steps,negative_sign_steps,positive_sign_steps,action_mask_violations,energy_j,support_knee_energy_j,hip_energy_j,swing_knee_energy_j,signed_com_displacement_m,cmt,support_knee_cmt,hip_cmt,swing_knee_cmt,initial_q1_deg,initial_q2_deg,initial_q3_deg,initial_q4_deg,initial_dq1_rad_s,initial_dq2_rad_s,initial_dq3_rad_s,initial_dq4_rad_s,final_q1_deg,final_q2_deg,final_q3_deg,final_q4_deg
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,1170,-1.0,touchdown,three_expert_selector,v22_3_passive_positive_4Nm_grid,three_expert_selector,three_expert_positive_p0.737,1.0,4.0,0.2,0.3,0.02,True,True,success,9,5,0,0,0,0.008833005663357735,0.0,0.0,0.008833005663357735,0.029532479824090012,0.011986434139370563,0.0,0.0,0.011986434139370563,48.05906924800434,66.66072061276724,-41.64296878410197,53.25921561923755,0.9040182740278797,0.3107833022665061,-0.4069915896487326,-0.16853731031663777,44.652722966970245,82.82042900188166,-48.30798508831787,60.155424538123064
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1902,-1.0,touchdown,three_expert_selector,v22_3_passive_positive_4Nm_grid,three_expert_selector,three_expert_positive_p0.731,1.0,4.0,0.2,0.3,0.02,True,True,success,10,6,0,0,0,0.0131264510265694,0.0,0.0,0.0131264510265694,0.029215689909328494,0.01800580683478881,0.0,0.0,0.01800580683478881,63.16122773867714,52.77683019833052,-41.278250475532026,49.53459783528226,0.7407675466287116,0.3916647101528532,-0.07973056828549407,0.4863238924879716,58.00864610892328,74.23186708847551,-47.44390812275788,62.69577138019431
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,810,1.0,touchdown,three_expert_selector,v22_3_passive_positive_4Nm_grid,three_expert_selector,three_expert_positive_p0.568,1.0,4.0,0.2,0.3,0.02,True,True,success,5,5,0,0,0,0.03031278685565846,0.006128486263426646,0.01662066186019181,0.007563638732040006,0.029051973990554758,0.04181495460096395,0.008453936488851078,0.022927361460734843,0.010433656651378029,47.60026636037033,19.329599958375333,69.31501225909194,86.79795717430751,-0.9698462933331706,-0.8875948415221278,-0.10341019297197263,-0.32944102841773826,43.33370105958918,17.64479914836308,70.8825669095555,89.07682606578712
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1644,1.0,touchdown,three_expert_selector,v22_3_passive_positive_4Nm_grid,three_expert_selector,three_expert_positive_p0.577,1.0,4.0,0.2,0.35,0.02,True,True,success,12,12,0,0,0,0.010300224428186032,0.0,0.0,0.010300224428186032,0.029030608209814013,0.014219095246186775,0.0,0.0,0.014219095246186775,63.857771740011934,15.722408352704305,67.65479345105416,53.94517742163453,-0.2644093088803392,-0.16586513755839105,0.2575859518209336,-0.292687824304253,42.26278112003816,44.83127438165668,52.349850342693045,48.74986099876683
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,951,1.0,touchdown,three_expert_selector,v22_3_passive_positive_4Nm_grid,three_expert_selector,three_expert_positive_p0.921,1.0,4.0,0.2,0.35,0.02,True,True,success,7,7,0,0,0,0.008076809767802715,0.0,0.0,0.008076809767802715,0.02898892086218749,0.011165783837995444,0.0,0.0,0.011165783837995444,69.48197393145452,12.604825172386503,52.81733823575321,39.586596179265754,-0.8020491456764061,-0.08378922622908913,0.6146083202186636,-0.2895299744441542,59.6973626508995,22.59146569064399,49.372509316379976,40.16256124647116
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,1284,-1.0,mid_cross,three_expert_selector,v22_3_passive_negative_4Nm_grid,three_expert_selector,three_expert_negative_p0.865,1.0,4.0,0.2,0.35,0.02,True,True,success,15,15,0,0,0,1.7413289496756281,0.0,1.6979620218349476,0.043366927840680435,0.028829432564627794,2.4206173191753897,0.0,2.3603330537411447,0.0602842654342449,75.38173905504568,34.03050607525286,-7.006238801313775,68.38482397248774,0.43041445619889007,0.12527954828300025,0.4579177825110512,0.41755884335244065,46.257103070551224,95.16320812175552,-61.02585422391943,72.24743337489814
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,472,-1.0,mid_cross,three_expert_selector,v22_3_active_bidirectional_4Nm_grid,three_expert_selector,three_expert_active_p0.553,1.0,4.0,0.2,0.3,0.02,True,True,success,14,14,0,0,0,3.038765501815653,0.0043002255531061654,3.0161666119484423,0.018298664314104623,0.028454126399144658,4.279897236867325,0.006056579045552773,4.2480682174049305,0.02577244041684207,56.429814593497966,63.21181918950147,3.064521314150099,92.73631513985532,0.7780388195842247,-0.813042295108481,0.9864764963182138,0.33017606785374365,35.05790699086915,100.57635888202535,-56.3915270594007,71.44251744882841
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1946,-1.0,mid_cross,three_expert_selector,v22_3_passive_negative_4Nm_grid,three_expert_selector,three_expert_negative_p0.985,1.0,4.0,0.2,0.35,0.0,True,True,success,12,12,0,0,0,0.47599620998400394,0.0,0.44106130312344605,0.03493490686055787,0.027881613308071426,0.6841746924140623,0.0,0.6339608910129139,0.050213801401148374,58.435083389915754,66.27627081997356,-21.18437335482554,91.45233766917916,0.866067586881534,-0.6718689052314408,-0.1914632032291661,-0.07362710010191365,45.89366623084554,93.77315744472126,-61.94401280986605,64.78915877648987
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,443,-1.0,mid_cross,three_expert_selector,v22_3_passive_negative_4Nm_grid,three_expert_selector,three_expert_negative_p0.969,1.0,4.0,0.2,0.3,0.02,True,True,success,14,14,0,0,0,0.7350314376424391,0.0007498987351153943,0.7002671977651358,0.03401434114218786,0.02759731429977698,1.0673835497335211,0.001088973250444182,1.0169002970946395,0.049394279388437386,66.1155132692908,45.20518531255437,-14.075879983479602,86.5658735153337,0.8274457169230354,-0.7705474597122175,-0.5949712690404421,0.05732575922406313,46.68759607871843,85.22611364151264,-57.177216238493514,55.45249416178874
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1603,1.0,touchdown,three_expert_selector,v22_3_passive_positive_4Nm_grid,three_expert_selector,three_expert_positive_p0.606,1.0,4.0,0.2,0.35,0.01,True,True,success,9,9,0,0,0,0.005450361119710341,0.0,0.0,0.005450361119710341,0.027502677434182193,0.007942033473632992,0.0,0.0,0.007942033473632992,53.241116301806095,26.390332193876617,67.89323088606285,75.34198610544351,-0.7980368658449419,0.27699654571495924,0.2950340771185318,-0.24590156506589267,37.46869713817468,45.21425258156577,60.09140696115146,65.39242313958776
