eval_label,controller,n_all,n_success,n_valid_cmt,success_rate_all,valid_cmt_rate_all,mean_energy_all_j,mean_energy_valid_j,mean_support_knee_energy_all_j,mean_support_knee_energy_valid_j,mean_hip_energy_all_j,mean_hip_energy_valid_j,mean_swing_knee_energy_all_j,mean_swing_knee_energy_valid_j,mean_displacement_all_m,mean_displacement_valid_m,mean_cmt_valid,median_cmt_valid,mean_support_knee_cmt_valid,mean_hip_cmt_valid,mean_swing_knee_cmt_valid
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,active,2160,975,458,0.4513888888888889,0.21203703703703702,1.0695863383800972,0.4186214624365185,0.012899322109931588,0.007018230940870826,1.0099757736204538,0.38810803895751705,0.046711242649711666,0.023495192538130646,0.005675488340025535,0.014746428096531235,1.455232278938847,0.586007550814527,0.029775740181182855,1.308621151062391,0.1168353876952734
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,active_full,2160,984,474,0.45555555555555555,0.21944444444444444,1.0201859919850664,0.34177474411531733,0.010900441863189824,0.003558404294079827,0.9643845398453857,0.31834545527969693,0.04490101027649084,0.019870884541540585,0.004895453415000044,0.014516239581136752,1.240285563660208,0.5165516846398418,0.013325416388889915,1.1198186017198102,0.10714154555150762
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,passive_oracle_envelope,2160,989,508,0.45787037037037037,0.2351851851851852,0.4836487446480328,0.13324321578765805,0.0024824215497601704,0.0010621713990864507,0.44059853153850276,0.11819310019925792,0.04056779155976986,0.013987944189313671,0.008446769155407026,0.015699915747761535,0.40336292269805635,0.05692837552919628,0.0038350332870345817,0.32758968575177,0.07193820365925181
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,per_step_sign,2160,983,473,0.4550925925925926,0.21898148148148147,1.0696560060076197,0.3527703411218382,0.012232194044753905,0.006679907090641751,1.0045015145229348,0.3210578828725882,0.052922297439930995,0.025032551158608297,0.004988766314404871,0.014467262261032203,1.4239550572058908,0.5070142190058224,0.027106398366985557,1.272473924412218,0.12437473442668763
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,three_expert_selector,2160,970,492,0.44907407407407407,0.22777777777777777,0.9529897311921142,0.19088362058275762,0.009121941999896577,0.0015851434507536794,0.9009745789781295,0.1739201782713668,0.04289321021408804,0.015378298860637171,0.006747440979422557,0.016491211306179785,0.4709457417170424,0.06484656385884566,0.003975853185306177,0.39196818290800794,0.0750017056237283
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,true_action_mask_scratch,2160,946,430,0.43796296296296294,0.19907407407407407,0.8052598859269926,0.27811721448588,0.015991204344494886,0.0048945378303468885,0.7592202357413848,0.25994486180194576,0.030048445841112877,0.013277814853587344,0.0037646256319770013,0.013823966760901918,1.3981069655923026,0.8180118977319132,0.021890251857471992,1.3079289504635812,0.06828776327124962
