eval_label,seed,episode_index,walk_direction,reset_phase,commanded_step_length_m,commanded_step_height_m,passive_controller,passive_policy_mode,passive_selected_from,active_success,passive_success,active_valid,passive_valid,active_cmt,passive_cmt,active_support_knee_cmt,active_hip_cmt,active_swing_knee_cmt,passive_support_knee_cmt,passive_hip_cmt,passive_swing_knee_cmt,active_energy_j,passive_energy_j,active_support_knee_energy_j,active_hip_energy_j,active_swing_knee_energy_j,passive_support_knee_energy_j,passive_hip_energy_j,passive_swing_knee_energy_j,active_displacement_m,passive_displacement_m,initial_q1_deg,initial_q2_deg,initial_q3_deg,initial_q4_deg,initial_dq1_rad_s,initial_dq2_rad_s,initial_dq3_rad_s,initial_dq4_rad_s,active_terminal_reason,passive_terminal_reason,selector_success,selector_valid,selector_cmt,selector_selected_from,selector_energy_j,selector_displacement_m,selector_terminal_reason,oracle_success,oracle_valid,oracle_cmt,oracle_selected_from,oracle_energy_j,oracle_displacement_m,oracle_terminal_reason,selector_minus_oracle_cmt,selector_over_oracle_cmt,selector_matches_oracle_sign,selector_sign_branch
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,216,1.0,pre_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.3876549638399533,1.096672678668783,0.00727914811812286,1.2984219010440678,0.08195391467776254,0.03386501275222978,1.0080527015344545,0.0547549643820988,-0.00478805325414354,-0.004934888582695314,66.06830912990571,52.73059617360822,-31.659593410651652,91.94970496403448,0.8016256435650373,-0.7845392025571625,-0.5186367134250383,0.12671646487483879,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,1.3876549638399533,-0.00478805325414354,clearance_ground+foot_ground_before_ready,False,False,nan,positive,1.096672678668783,-0.004934888582695314,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,217,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,negative,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.6525047047924472,0.5922245043655396,0.0,0.6525047047924472,0.0,0.0,0.5922245043655396,0.0,-0.08155628071001277,-0.08800150885319027,53.6683095815882,29.709047559628576,69.6825192859719,67.63997240242371,0.925653754479346,0.9725433642888173,0.5219269678723326,0.1446706739979131,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.6525047047924472,-0.08155628071001277,clearance_ground+foot_ground_before_ready,False,False,nan,negative,0.5922245043655396,-0.08800150885319027,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,218,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.7128600675754461,0.8793322395861635,0.0038008752978410886,0.6454659616270096,0.06359323065059533,0.00460287598523776,0.8074819462009588,0.06724741739996686,0.03870458413726861,0.03498176801209741,75.25018805885415,37.125848563344775,-11.277703433092771,78.24992660414898,0.08546035763613213,-0.35299238193871063,0.4274995568516864,-0.39211386227556144,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.7128600675754461,0.03870458413726861,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.8793322395861635,0.03498176801209741,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,219,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,True,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.8295399501181021,0.01072216525339898,0.0,0.8295399501181021,0.0,0.001104847856964507,0.0,0.009617317396434472,-0.015200516954644194,-0.002105293799004815,59.392839985061805,18.59739814884546,72.11069073128704,69.62307090855455,0.8596116110221068,-0.9714048362211976,0.24881007858130388,0.3372734306019394,success,clearance_ground+foot_ground_before_ready,True,False,nan,three_expert_active_p0.531,0.8295399501181021,-0.015200516954644194,success,False,False,nan,positive,0.01072216525339898,-0.002105293799004815,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,220,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.3116419445089682,0.23079054510057254,0.0,0.28245156332917365,0.029190381179794576,0.0,0.14417715148220417,0.08661339361836837,0.006441979590393398,0.003990320954945035,65.15396787802014,45.88254201990093,19.787882037861944,90.27159317157495,0.04159899275402812,0.5445471075295851,0.679151165736896,0.1522417266021472,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.3116419445089682,0.006441979590393398,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.23079054510057254,0.003990320954945035,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,221,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.32179180657328055,0.014590983226102219,0.01419231853921318,0.29173469653149775,0.015864791502569666,0.0,0.0,0.014590983226102219,-0.00476388806791081,-0.004394299791660949,48.7166675216218,24.645032915702284,64.74432789250179,76.14246761686495,0.11701705880833324,0.36882392718292345,-0.5643464665716444,0.4118734769763074,success,success,True,False,nan,three_expert_positive_p0.969,0.014590983226102219,-0.004394299791660949,success,True,False,nan,positive,0.014590983226102219,-0.004394299791660949,success,nan,nan,True,positive
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,222,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.9444144059258316,0.005588185064214431,0.0,0.8832749315713384,0.06113947435449314,0.0,0.0,0.005588185064214431,-0.021423836279695463,-0.010465868118929494,51.99982691300342,32.14106533239501,68.80436902509732,69.5932946673241,-0.004231137627903614,0.6100684610234819,-0.9827619736234994,-0.26688023318992427,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p0.986,0.9444144059258316,-0.021423836279695463,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.005588185064214431,-0.010465868118929494,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,223,1.0,pre_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.450549202244112,1.490497478088528,0.011478056484448215,1.4277781704242836,0.011292975335380291,0.0,1.4594090740135461,0.031088404074981913,-0.0010846759427110553,-6.900443970548481e-05,68.91560557528994,43.81612438298773,-37.5164182187944,51.70500009561248,-0.025691818338174244,0.9126067528008523,-0.6848317548359948,0.024075519978952187,speed,speed,False,False,nan,three_expert_active_p1.000,1.450549202244112,-0.0010846759427110553,speed,False,False,nan,positive,1.490497478088528,-6.900443970548481e-05,speed,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,224,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,negative,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.33651303514964453,0.13486385671562603,0.0,0.28869851960074094,0.04781451554890361,0.0,0.0,0.13486385671562603,-0.028530631562677794,-0.01863689235448268,88.27966619023972,54.278799362698834,21.748906279489535,101.66527770386064,0.21140618627189767,0.5906850992619685,-0.6236344269534149,-0.3799282803885673,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.33651303514964453,-0.028530631562677794,clearance_ground+foot_ground_before_ready,False,False,nan,negative,0.13486385671562603,-0.01863689235448268,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,225,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,negative,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.9163895531103776,0.07941651165519649,0.0,0.8974732349957296,0.018916318114648053,0.01005787488688521,0.0,0.06935863676831128,-0.027889141230325126,-0.0066567695953237,88.00799079645444,35.76459736030786,12.709538991097602,58.90289662653317,-0.04704913678144429,0.5417395060238128,-0.6600715985672216,-0.218771608734043,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.9163895531103776,-0.027889141230325126,clearance_ground+foot_ground_before_ready,False,False,nan,negative,0.07941651165519649,-0.0066567695953237,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,226,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.4856971398188783,0.001193343077011313,0.0,0.47923421106774033,0.0064629287511379675,0.0,0.0,0.001193343077011313,-0.019014269677769702,-4.6695828285481245e-06,60.95127806289711,24.317122918983557,63.274155041041226,50.84023303802861,-0.12280981445751049,0.7018532652878859,0.32582598170502686,0.15371944155204542,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.4856971398188783,-0.019014269677769702,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.001193343077011313,-4.6695828285481245e-06,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,227,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.25104413268369574,0.037737039431819205,0.013877559829240375,0.22284067986069014,0.01432589299376523,0.0,0.0,0.037737039431819205,0.006722075611488937,0.017436775558518608,56.95502156663125,27.458156227865313,54.56399714050928,42.25174522276219,0.07037407921512018,-0.2711717874435373,0.5665345851890422,-0.043418659585467534,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_positive_p0.659,0.037737039431819205,0.017436775558518608,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.037737039431819205,0.017436775558518608,clearance_ground+foot_ground_before_ready,nan,nan,True,positive
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,228,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,True,False,True,False,0.802910742579921,nan,0.02110377216610817,0.7450970086987219,0.03670996171509102,nan,nan,nan,1.2949886397727677,1.0928886491577359,0.034037588192740484,1.201742747510283,0.059208304069744234,0.015958107604570077,0.9975176580298915,0.07941288352327427,0.06463683765208803,0.10746485830069127,61.826568823790396,27.176990452761107,5.2954882655635815,83.12174221118019,0.030210046485925846,-0.43392389379759555,-0.24661968286993874,0.04311063020556494,success,clearance_ground+foot_ground_before_ready,True,True,0.802910742579921,three_expert_active_p0.533,1.2949886397727677,0.06463683765208803,success,False,False,nan,positive,1.0928886491577359,0.10746485830069127,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,229,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.0410061349937239,0.7559354417122446,0.020605677133449744,0.9743499456934794,0.0460505121667947,0.0,0.6991783198875806,0.056757121824664,0.03924778324006277,0.04266002906839314,57.785903363765016,48.1980460391743,3.3860319847745726,91.54247273447173,0.15479226319245787,-0.13544181073367945,-0.8933805165829918,-0.28198123543497666,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,1.0410061349937239,0.03924778324006277,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.7559354417122446,0.04266002906839314,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,230,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,True,True,True,True,0.009965893480873246,0.009965893480873246,0.009965893480873246,0.0,0.0,0.009965893480873246,0.0,0.0,0.0011616031908348657,0.0011616031908348657,0.0011616031908348657,0.0,0.0,0.0011616031908348657,0.0,0.0,0.004671140882316738,0.004671140882316738,50.572346468757,34.50270446303799,52.49351808164231,56.97870649316766,-0.9432721543726299,-0.7077936100691493,-0.8807145686944875,-0.3711031199453657,success,success,True,True,0.009965893480873246,three_expert_positive_p0.724,0.0011616031908348657,0.004671140882316738,success,True,True,0.009965893480873246,positive,0.0011616031908348657,0.004671140882316738,success,0.0,1.0,True,positive
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,231,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.34105329243005944,0.0039498914242114104,0.0,0.31828726289462933,0.0227660295354301,0.0,0.0,0.0039498914242114104,-0.02174446328884455,-0.005144543943614299,51.24933559556838,35.641180091971684,45.58617976362552,51.29305550993324,0.4245290333639147,0.8552076068955321,0.9652823342867849,0.4611964420940974,clearance_ground+foot_ground_before_ready,success,False,False,nan,three_expert_negative_p0.605,0.10782276158276115,-0.02282698105437525,clearance_ground+foot_ground_before_ready,True,False,nan,positive,0.0039498914242114104,-0.005144543943614299,success,nan,nan,False,negative
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,232,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,2.065629920460452,0.6122287418377566,0.023144729150347855,2.0339433385310537,0.008541852779050065,0.0005731863874598713,0.5557350884810804,0.05592046696921621,-0.014335124897705921,-0.007358407048554005,62.572439218301746,48.29650586179313,-0.8749162315027885,67.87651523104259,0.8583315451488338,-0.4836904498082999,-0.31897823309572804,-0.26929866791241797,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,2.065629920460452,-0.014335124897705921,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.6122287418377566,-0.007358407048554005,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,233,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.8623154452553002,0.882256959469375,0.08885110596603267,0.7686930037712167,0.004771335518050886,0.040701888613683096,0.7637445771957063,0.07781049365998556,0.031237247868547396,0.14721017161196048,48.03821953393418,21.29140447165403,14.978235248387701,52.51391198707665,-0.6737313886699465,-0.6517334729116795,-0.9572218123179783,-0.41043191940159696,clearance_ground+foot_ground_bad_clearance,q3_high_limit,False,False,nan,three_expert_active_p0.612,0.8623154452553002,0.031237247868547396,clearance_ground+foot_ground_bad_clearance,False,False,nan,positive,0.882256959469375,0.14721017161196048,q3_high_limit,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,234,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.0044961872514763315,0.0044961872514763315,0.0002574031194992422,0.0,0.00423878413197709,0.0002574031194992422,0.0,0.00423878413197709,-0.0007803660861805672,-0.0007803660861805672,55.98541653573416,15.724174457742706,62.305086418751344,45.678951345655385,0.5632091227762097,-0.5869269364348462,0.7257696320981195,0.3852391117304387,success,success,True,False,nan,three_expert_positive_p0.962,0.0044961872514763315,-0.0007803660861805672,success,True,False,nan,positive,0.0044961872514763315,-0.0007803660861805672,success,nan,nan,True,positive
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,235,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,True,True,True,True,3.2886684788649925,0.02397292187229142,0.0021620782015459423,2.982266396995506,0.30424000366794046,0.0012519121279608502,0.0,0.02272100974433057,0.3630643255691468,0.007644251301823535,0.00023869036028312187,0.3292379712492,0.033587663959663644,0.000399197518137937,0.0,0.007245053783685599,0.004424303307722782,0.012778956634538735,48.104095925328714,38.005775976037214,54.921284042241616,68.14018798440866,-0.2684236445395327,-0.591477990985112,0.7035397890254784,0.4652442594788637,success,success,True,True,0.02397292187229142,three_expert_positive_p0.962,0.007644251301823535,0.012778956634538735,success,True,True,0.02397292187229142,positive,0.007644251301823535,0.012778956634538735,success,0.0,1.0,True,positive
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,236,1.0,pre_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,negative,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.9791569834401808,0.21103320032467796,0.0017418203718940909,0.8390643397412666,0.13835082332702014,0.015958615546056865,0.0,0.19507458477862108,0.004857493026753479,0.007507593943067423,90.60996310552761,24.317002642265468,-32.210003966702,82.82689438375091,-0.15552926239884157,-0.29226098273306,-0.9222597434357036,-0.3001642308613536,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.9791569834401808,0.004857493026753479,clearance_ground+foot_ground_before_ready,False,False,nan,negative,0.21103320032467796,0.007507593943067423,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,237,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,negative,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.7706459503706757,0.028677174733313354,0.012099346296719484,0.7532913184569672,0.005255285616989022,0.0,0.0,0.028677174733313354,-0.022985743835113932,-0.011677884670749643,62.76033883298974,51.08989079137104,-1.9130089697604578,63.12661119121672,0.32139119536402383,0.7981213679152932,-0.8962698372092064,-0.1182189866483978,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.7706459503706757,-0.022985743835113932,clearance_ground+foot_ground_before_ready,False,False,nan,negative,0.028677174733313354,-0.011677884670749643,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,238,1.0,touchdown,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,True,True,True,True,8.792857112591054,0.014754300390632729,0.23866781424531397,8.094482899859567,0.4597063984861737,0.0,0.0,0.014754300390632729,0.6506731045351752,0.009020292196578739,0.017661463806257754,0.5989932795014439,0.0340183612274736,0.0,0.0,0.009020292196578739,0.002965611453797312,0.02450097658354461,52.12389522017279,31.53302179381329,67.3046188869676,79.34024237595408,-0.42378367235972614,-0.07589188476703357,0.6688991086432752,0.05289432162410124,success,success,True,True,0.85537261967563,three_expert_negative_p0.669,0.19151391889366942,0.008972767390169306,success,True,True,0.014754300390632729,positive,0.009020292196578739,0.02450097658354461,success,0.8406183192849973,57.974461480985745,False,negative
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,239,1.0,pre_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.4181971543050822,1.0373248143204565,0.0,1.3373593008279872,0.08083785347709505,0.018957964873374925,0.9503532730516446,0.06801357639543695,0.020547353146485724,0.012168937849355728,67.5936238776246,43.91050695205078,-25.30392193190663,93.14065365713353,-0.20035923960531044,0.5711267535079012,-0.824807602475109,-0.29923400455633475,speed,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,1.4181971543050822,0.020547353146485724,speed,False,False,nan,positive,1.0373248143204565,0.012168937849355728,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,240,1.0,mid_cross,0.35,0.02,passive_oracle_envelope,oracle_best_cmt,negative,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.1464111905693195,0.15270501448241247,0.004836497698564739,0.97486149183259,0.16671320103816467,0.0,0.0,0.15270501448241247,-0.10111540377321938,-0.042199097261493304,87.47261837413704,25.696443265166216,-4.605637286481203,100.0798935668065,0.978442290067224,0.01601609443987062,-0.05339703556091324,-0.25540710825688295,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,1.1464111905693195,-0.10111540377321938,clearance_ground+foot_ground_before_ready,False,False,nan,negative,0.15270501448241247,-0.042199097261493304,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,241,1.0,touchdown,0.4,0.0,passive_oracle_envelope,oracle_best_cmt,negative,True,True,True,True,0.929687433265054,1.5551001843320886,0.00018183503852167086,0.8851472912883104,0.04435830693822188,0.000332807513128799,1.5023486698247752,0.052418706994184744,0.24481438362396835,0.2237395672005374,4.788257997699741e-05,0.23308563801076204,0.011680863033229287,4.788257997699741e-05,0.2161499590557037,0.007541725564856698,0.010553132241793384,0.0057658830765883184,51.64341966105959,16.117229450219288,76.17220517354065,60.22719929350662,0.1290746958071758,-0.46086285872815713,0.9452445085215413,0.08583216970501772,success,success,True,True,1.5551001843320886,three_expert_negative_p0.720,0.2237395672005374,0.0057658830765883184,success,True,True,1.5551001843320886,negative,0.2237395672005374,0.0057658830765883184,success,0.0,1.0,True,negative
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,242,1.0,touchdown,0.4,0.0,passive_oracle_envelope,oracle_best_cmt,negative,False,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.60481661629555,0.38080845560452875,0.015692839600515728,0.573845990356469,0.015277786338565299,0.0,0.3405407551162908,0.04026770048823795,-0.03505870960111976,-0.028816579389319308,57.12834950551237,14.322575292439653,70.63231278318376,68.78825642057754,0.83613632632296,0.2728528389066034,-0.42252994211111283,0.21329277395085788,clearance_ground+foot_ground_after_ready,success,True,False,nan,three_expert_negative_p0.584,0.38080845560452875,-0.028816579389319308,success,True,False,nan,negative,0.38080845560452875,-0.028816579389319308,success,nan,nan,True,negative
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,243,1.0,mid_cross,0.4,0.0,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.5078128825478355,0.7725124256743121,0.0,0.4343546451374022,0.07345823741043336,0.0,0.6731092271655725,0.09940319850873959,0.07017746046709154,0.07691809180907286,73.71447876903356,36.34548508048202,4.269756796594407,103.05388811415526,-0.9059196305270121,0.6678112911474583,-0.17209938439422956,-0.2280391633106844,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.5078128825478355,0.07017746046709154,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.7725124256743121,0.07691809180907286,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,244,1.0,mid_cross,0.4,0.0,passive_oracle_envelope,oracle_best_cmt,negative,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.33247152093062043,0.09334085131028591,0.0,0.3100157816137744,0.022455739316846007,0.030584634198488843,0.0,0.06275621711179706,-0.03959812911288227,-0.026710569516218988,84.03970853235464,49.66154368130869,14.663927687828709,53.62719272381528,0.430321168100539,0.6656183957257211,-0.7453384734210526,0.17624186613731596,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.33247152093062043,-0.03959812911288227,clearance_ground+foot_ground_before_ready,False,False,nan,negative,0.09334085131028591,-0.026710569516218988,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,245,1.0,mid_cross,0.4,0.0,passive_oracle_envelope,oracle_best_cmt,positive,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.5385239931652921,0.3691038508923188,0.021380755694270743,0.44903903067952267,0.06810420679149867,0.003354172986492533,0.2553449994569613,0.11040467844886491,0.0679084705203291,0.0648111619156562,74.8288920184973,36.13630223954521,23.004172790065972,97.80698666195158,-0.1041394521248673,-0.8130606883448976,-0.7180287170523127,0.4655565759684318,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready,False,False,nan,three_expert_active_p1.000,0.5385239931652921,0.0679084705203291,clearance_ground+foot_ground_before_ready,False,False,nan,positive,0.3691038508923188,0.0648111619156562,clearance_ground+foot_ground_before_ready,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,246,1.0,touchdown,0.4,0.0,passive_oracle_envelope,oracle_best_cmt,positive,True,True,True,True,0.051331970970318795,0.051331970970318795,0.0,0.0,0.051331970970318795,0.0,0.0,0.051331970970318795,0.017107093113618185,0.017107093113618185,0.0,0.0,0.017107093113618185,0.0,0.0,0.017107093113618185,0.013355793320073361,0.013355793320073361,50.815462054841774,15.875368170524784,73.61301522855426,57.694405123060776,-0.46886078975437995,-0.11578599953430668,0.6505642553626731,0.0672050730797864,success,success,True,True,0.051331970970318795,three_expert_positive_p0.829,0.017107093113618185,0.013355793320073361,success,True,True,0.051331970970318795,positive,0.017107093113618185,0.013355793320073361,success,0.0,1.0,True,positive
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,247,1.0,pre_cross,0.4,0.0,passive_oracle_envelope,oracle_best_cmt,negative,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,3.0514341701734184,0.13639420546869996,0.025641698966454348,2.9065887121678795,0.1192037590390846,0.0009279347058743786,0.0,0.13546627076282558,0.10420710853438539,0.067504889660297,60.37973190346161,24.603510082240067,-38.296637530859265,73.39797406419156,-0.19771298689182837,-0.9445752888317218,0.14006657859478455,-0.03295856686801979,clearance_ground+foot_ground_bad_clearance,q1_low_limit,False,False,nan,three_expert_active_p0.863,3.0514341701734184,0.10420710853438539,clearance_ground+foot_ground_bad_clearance,False,False,nan,negative,0.13639420546869996,0.067504889660297,q1_low_limit,nan,nan,,
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,248,1.0,touchdown,0.4,0.0,passive_oracle_envelope,oracle_best_cmt,negative,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,1.1500088380223867,0.7699858836040372,0.0305764708799089,1.0747725477671548,0.04465981937532299,0.0,0.7363069468608788,0.03367893674315837,-0.022338034363703158,-0.023608031425935816,46.034181400323156,21.15722741229872,75.63726172107715,80.18271956321254,0.8239900342424713,0.15050796406573808,0.4865753019797763,-0.04735480002353476,success,success,True,False,nan,three_expert_negative_p0.888,0.7699858836040372,-0.023608031425935816,success,True,False,nan,negative,0.7699858836040372,-0.023608031425935816,success,nan,nan,True,negative
