eval_label,seed,episode_index,walk_direction,reset_phase,controller,policy_name,passive_mode,passive_selected_from,curriculum_progress,hip_torque_nm,knee_torque_nm,commanded_step_length_m,commanded_step_height_m,success,valid_for_cmt,terminal_reason,steps,nonzero_torque_steps,negative_sign_steps,positive_sign_steps,action_mask_violations,energy_j,support_knee_energy_j,hip_energy_j,swing_knee_energy_j,signed_com_displacement_m,cmt,support_knee_cmt,hip_cmt,swing_knee_cmt,initial_q1_deg,initial_q2_deg,initial_q3_deg,initial_q4_deg,initial_dq1_rad_s,initial_dq2_rad_s,initial_dq3_rad_s,initial_dq4_rad_s,final_q1_deg,final_q2_deg,final_q3_deg,final_q4_deg
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,766,1.0,mid_cross,true_action_mask_scratch,v22_3_true_action_mask_scratch_c090_epoch1275,,,1.0,4.0,0.2,0.3,0.01,True,True,success,16,16,9,7,0,1.1354625634112532,0.011139688256738643,1.1243228751545145,0.0,0.09023878201784419,0.5042675310891295,0.004947219992398467,0.499320311096731,0.0,54.128731406817074,27.389694279924232,15.83401860305277,69.92427459264688,0.036566372549464266,-0.9472166713598877,-0.9842580571194104,-0.15791382113999508,46.19047161926966,25.376933340568133,62.57516146862786,69.45910616500096
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,7,1.0,mid_cross,true_action_mask_scratch,v22_3_true_action_mask_scratch_c090_epoch1275,,,1.0,4.0,0.2,0.3,0.0,True,True,success,13,13,8,5,0,0.8741497181996718,0.0006309935062186179,0.8645413734355141,0.008977351257939059,0.08321440449516343,0.42098703653921277,0.00030388396944811024,0.41635969581703014,0.004323456752734508,57.97530155279033,28.40249509614897,10.47440112955593,95.66176999109317,-0.83887887506476,-0.07251046074681278,0.6248172322740067,-0.09520487866960414,43.46247323660358,39.30175551463658,45.83397253107252,61.91928399322358
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1955,-1.0,mid_cross,true_action_mask_scratch,v22_3_true_action_mask_scratch_c090_epoch1275,,,1.0,4.0,0.2,0.35,0.0,True,True,success,15,8,4,11,0,0.8538289245622791,0.014753997734449513,0.7808165257765687,0.05825840105126095,0.07589580427057949,0.45085252464890957,0.007790643928642945,0.4122993398407397,0.030762540879527,65.16405761018474,37.77162285744266,-6.900642955300251,97.1492136853141,0.9213576726342712,0.7733129931689724,-0.17357263609274498,0.41415615354472013,44.17225034769317,95.92004584428408,-63.29580918098723,61.18777400653636
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,524,-1.0,mid_cross,true_action_mask_scratch,v22_3_true_action_mask_scratch_c090_epoch1275,,,1.0,4.0,0.2,0.35,0.01,True,True,success,14,6,3,11,0,0.5158934329666425,0.0,0.4956423485900794,0.020251084376563047,0.07383281047639213,0.2800219075464515,0.0,0.26902981709784907,0.010992090448602386,66.41065526751802,43.502912747442615,-13.67054508135847,92.41148968196458,0.8769589411994996,0.9905088025346365,-0.7752545772518897,-0.3693008558257659,52.5183974561531,92.11694378925587,-60.77864374253838,73.23143123027752
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,67,1.0,mid_cross,true_action_mask_scratch,v22_3_true_action_mask_scratch_c090_epoch1275,,,1.0,4.0,0.2,0.3,0.01,True,True,success,15,15,9,6,0,0.9366361525574995,0.007678980628634458,0.9289571719288651,0.0,0.07357013419563724,0.5102121295086122,0.004182957329047205,0.506029172179565,0.0,53.22492100151863,26.027698726625577,9.0803404595229,67.56464598002138,-0.026731701362011417,-0.49289431655807014,-0.7023502600544995,-0.36183063654805203,45.528836775785564,28.286499766369968,51.93308443805334,67.40821747030124
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,45,1.0,mid_cross,true_action_mask_scratch,v22_3_true_action_mask_scratch_c090_epoch1275,,,1.0,4.0,0.2,0.3,0.01,True,True,success,14,14,9,5,0,0.974801494034456,0.023611497910863956,0.9511899961235921,0.0,0.072747744069615,0.5370046747880389,0.013007247972512629,0.5239974268155263,0.0,60.63265104560275,22.594708571000535,6.501888585093522,71.01629615449059,-0.33168757912224356,-0.18273687655242798,0.6325647748378294,-0.3511762646854427,58.889756111535846,14.755101427970619,48.70184260482172,49.298440741429694
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,22,1.0,mid_cross,true_action_mask_scratch,v22_3_true_action_mask_scratch_c090_epoch1275,,,1.0,4.0,0.2,0.3,0.0,True,True,success,13,13,8,5,0,0.7244889329086884,0.0,0.7234471302526289,0.0010418026560596167,0.06711228520469381,0.4326245287171482,0.0,0.43200242206703754,0.0006221066501106517,51.29829179746749,33.417550910361676,15.719287215048304,93.09536147634157,-0.14023805498191622,-0.8111988704852897,0.2777335585751133,0.16297803601741323,36.50903871534598,47.23753359417998,48.00502331610075,73.68126528630607
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,670,-1.0,mid_cross,true_action_mask_scratch,v22_3_true_action_mask_scratch_c090_epoch1275,,,1.0,4.0,0.2,0.4,0.01,True,True,success,14,12,6,8,0,1.6049164694568625,0.08553182223707177,1.472325251619914,0.04705939559987676,0.06461765072579176,0.9953657199860598,0.05304665098958967,0.9131329337210111,0.029186135275459064,64.9740228197536,45.40793905142391,6.721829603521966,100.92183229650594,0.6971967714962881,0.610753298047241,0.05305327759481626,-0.3325793134496887,39.52394421985764,101.97458019774466,-74.96562982054189,57.35029987905017
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1993,-1.0,pre_cross,true_action_mask_scratch,v22_3_true_action_mask_scratch_c090_epoch1275,,,1.0,4.0,0.2,0.35,0.01,True,True,success,17,15,10,7,0,1.8289983881736604,0.03703958479263169,1.6981858481336607,0.09377295524736798,0.06243681437386804,1.1739618844221333,0.023774247720792768,1.0899984774533882,0.060189159247952276,75.51719597309275,30.011526185353308,8.43059982115664,87.26359761877983,0.9115646177344654,0.01185672978196095,0.528229757786183,0.3445685518047509,45.026074849806385,101.7127159192614,-69.11531003479898,70.4311557143776
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,686,-1.0,mid_cross,true_action_mask_scratch,v22_3_true_action_mask_scratch_c090_epoch1275,,,1.0,4.0,0.2,0.4,0.02,True,True,success,12,12,6,6,0,1.3583925629135574,0.054184560054017644,1.240499308951058,0.06370869390848174,0.05649075844138873,0.9636721322163128,0.03843966166044215,0.8800361888802547,0.045196281675615964,54.91211157478404,62.55927101400945,-17.057713822047603,93.0422724944053,0.8628576489184685,0.6521905808864823,0.7164719587432766,-0.16760139711858812,39.3512771737116,101.82928162709337,-74.24003990703262,56.913782246398185
