eval_label,seed,episode_index,walk_direction,reset_phase,controller,policy_name,passive_mode,passive_selected_from,curriculum_progress,hip_torque_nm,knee_torque_nm,commanded_step_length_m,commanded_step_height_m,success,valid_for_cmt,terminal_reason,steps,nonzero_torque_steps,negative_sign_steps,positive_sign_steps,action_mask_violations,energy_j,support_knee_energy_j,hip_energy_j,swing_knee_energy_j,signed_com_displacement_m,cmt,support_knee_cmt,hip_cmt,swing_knee_cmt,initial_q1_deg,initial_q2_deg,initial_q3_deg,initial_q4_deg,initial_dq1_rad_s,initial_dq2_rad_s,initial_dq3_rad_s,initial_dq4_rad_s,final_q1_deg,final_q2_deg,final_q3_deg,final_q4_deg
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1494,1.0,mid_cross,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.3,0.01,True,True,success,12,12,0,0,0,1.1042757020154217,0.0,1.1042757020154217,0.0,0.04479331978843282,0.9879743649150415,0.0,0.9879743649150415,0.0,49.94238124752054,34.90373940585025,21.246189077076995,73.45808509703598,-0.15833409791119468,-0.04018696473378358,-0.30214927893769294,-0.08103955232894355,37.72841625425463,49.613182616029995,49.26709937217451,72.75135733023734
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,1212,-1.0,touchdown,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.35,0.0,True,True,success,10,10,0,0,0,0.36220303791736524,0.016299034102788466,0.2424753094798498,0.10342869433472696,0.04453472272457786,0.325937812388198,0.014667109227050496,0.21819770586254514,0.0930729972986024,60.3245640574883,49.16946520218879,-54.841224715987224,16.21375168687667,0.9300999446933842,0.7934722048834137,-0.4434972387848686,0.024903588019131062,56.9686965340366,71.29717395209495,-59.14458456716527,33.469787850398795
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1472,1.0,touchdown,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,True,True,success,8,8,0,0,0,0.0657126631689221,0.0,0.04847118773887905,0.017241475430043052,0.040612770047321695,0.06484371178581705,0.0,0.04783022900131926,0.017013482784497783,61.07304764264683,26.242288971637738,52.05605456427131,63.89190330241439,-0.9866308337556153,-0.33717052375209344,0.5587519940281296,0.08677654440715943,48.02795236902781,38.04472647277628,45.862358762898864,49.01739012200897
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,1348,-1.0,mid_cross,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.4,0.0,True,True,success,12,12,0,0,0,1.5058610054591857,0.015129777518937765,1.4047175106838015,0.08601371725644627,0.04024130314692219,1.4996650201863295,0.015067524841998076,1.3989376883913278,0.0856598069530036,69.53826765581805,50.901460360420046,-12.569308220293715,93.61203917968382,0.7676176382952937,0.19971652265794604,0.5329206889801972,0.2817063583516205,52.44877107283101,91.52272953312645,-69.55007524906435,59.50783375993428
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,799,1.0,touchdown,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.3,0.01,True,True,success,7,7,0,0,0,0.013267716683899975,0.001259530306687204,0.0,0.012008186377212772,0.039801429733442306,0.013359153089332856,0.001268210543575063,0.0,0.012090942545757793,58.24295733277184,17.954846801987674,66.27517460043885,77.40362913591605,-0.8630764785566507,-0.9822360255146194,0.16472485012739035,-0.10880017208169068,48.1507235372992,23.8870100094307,60.13024401016347,66.98122419654418
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,584,-1.0,touchdown,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.35,0.02,True,True,success,12,12,0,0,0,0.43518699588343085,0.020836949413222783,0.29488783846618916,0.11946220800401892,0.03946754360465687,0.44189310225498735,0.021158040807371985,0.299431975196236,0.1213030862513794,60.31850510508285,46.99471180467578,-52.994997114071666,16.418496192718006,0.7852731870114174,0.46293408473623665,-0.5131421960192579,-0.20535573438961818,52.82976264458168,75.51327121676643,-57.576651138645275,39.00274844606583
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,100,1.0,touchdown,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.3,0.02,True,True,success,8,8,0,0,0,0.027116281293570015,0.0,0.0,0.027116281293570015,0.039260073473817464,0.027679639714574465,0.0,0.0,0.027679639714574465,57.29419530042382,17.46270973771052,65.65861970813114,86.72101611645321,-0.8156383762536565,-0.3680618432774456,0.5950228843834038,-0.03973637343718606,46.538146641635244,25.499038824796372,62.92094753991282,73.5145824830553
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,2042,-1.0,mid_cross,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.4,0.0,True,True,success,10,10,0,0,0,1.3636982834582654,0.0,1.3082764639627125,0.05542181949555292,0.03856849531822493,1.4169907276753806,0.0,1.3594030594288946,0.05758766824648609,80.94046614796768,41.98744307865546,-21.72671361161766,83.90323989248326,0.5618247032602088,0.9032301831362091,-0.8679312627257547,-0.31844582802080135,69.23546314228373,76.1582952009099,-65.37984988201104,57.04000557284116
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,567,-1.0,mid_cross,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.35,0.02,True,True,success,11,11,0,0,0,1.6345733257282777,0.01535648395530493,1.521969060312431,0.09724778146054194,0.03795012492973204,1.7261264524997897,0.01621660696122656,1.6072151756918192,0.10269466984674416,54.89983234788565,59.55043194883077,-8.647186107574656,93.2491016523705,0.5494318474055675,0.2034241614208372,-0.3990419096852751,-0.05886005814642836,37.90148219952324,92.29407648161602,-63.692510113561234,48.55856724472166
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260719,1381,-1.0,touchdown,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.4,0.01,True,True,success,11,11,0,0,0,0.9077001067376856,0.019451219336913718,0.8082010355842077,0.08004785181656418,0.03719414246471485,0.9780234023475126,0.020958186051192915,0.8708157250787649,0.08624949121755485,74.69233132812329,43.25615899327783,-60.1379639532611,8.39704671613432,0.8809208055355848,0.1639323822962182,-0.5307053391306538,0.4353046367175485,71.28863668600533,65.65284680203744,-62.07554536170681,45.894062990048354
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,123,1.0,touchdown,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.35,0.0,True,True,success,8,8,0,0,0,0.21273428785837523,0.01248904298560307,0.19560944608672046,0.004635798786051698,0.03716093910389903,0.2294205009161471,0.013468644507498686,0.21095244004587344,0.004999416362774995,55.82664603235948,22.101099333454204,65.26559734881195,59.311636133931486,-0.9193503414907589,-0.43619517821892373,0.7969332222179013,-0.33197952376435014,40.19089919530438,37.915283616535866,58.3312548195365,59.235476206336735
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,520,-1.0,touchdown,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.35,0.0,True,True,success,9,9,0,0,0,0.26609954521479195,0.022187210210584504,0.21782377136621023,0.026088563637997244,0.03596181214767082,0.2965404721556568,0.024725355266401267,0.2427421059871514,0.029073010902104148,72.48379214880222,40.16327743950106,-39.22241025209297,41.38152047477956,0.8139050104241203,0.5628296742867316,-0.70528108512189,0.20049392116336862,68.272424184299,60.20524439513493,-51.259599833539326,39.66587823057439
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1858,-1.0,mid_cross,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.3,0.01,True,True,success,13,13,0,0,0,2.620498721630064,0.017090912225417944,2.5431396491085367,0.06026816029610936,0.035764196917373425,2.936411290336801,0.019151296356921966,2.8497262436748074,0.06753375030507143,74.8796638076758,46.84777979068445,-7.515939450728841,67.65157223113103,0.797912131675474,-0.4389117457338221,-0.9098783709599065,0.03069399997425759,58.9812608673114,86.31909660548827,-56.43197500951865,71.05367359676787
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,363,-1.0,mid_cross,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.3,0.0,True,True,success,12,12,0,0,0,0.9429130582474899,0.04867780721314117,0.846102977805218,0.04813227322913073,0.03503712568352901,1.0785110267587075,0.055678040916501484,0.9677789307874767,0.05505405505472924,70.97529188091758,39.75247767198624,-23.165491810569204,82.6001192731717,0.43307569801722945,0.7797050185247831,0.2524296870249687,0.39706171409600066,53.90173751304552,81.12673726273411,-61.321124052470076,46.528239386051986
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,2002,-1.0,mid_cross,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.35,0.02,True,True,success,13,13,0,0,0,0.9443352206775617,0.03289609304127314,0.8276772888273871,0.08376183880890145,0.03490777215477228,1.0841402430740257,0.03776622699761498,0.9502115747121526,0.09616244136425812,68.59333071485071,40.382386320517384,-17.37669741468906,95.40465622146307,0.7514879981368228,-0.03358182934866516,0.5711276797200564,0.02524957683658402,48.316967422592874,84.859632673136,-62.93842359791125,52.15465834479496
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260702,115,1.0,mid_cross,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.3,0.02,True,True,success,13,13,0,0,0,1.3985226380442184,0.0035209241029603823,1.395001713941258,0.0,0.03441868245301416,1.6283834122190892,0.004099622164830331,1.6242837900542588,0.0,50.239311326969826,29.652860348208982,9.471336886802856,56.3552193374876,0.3755975863751335,-0.01326511978881384,0.00852767887177519,-0.2468019280546413,43.98273348439036,40.2531871682837,46.97927747292296,60.62110906369146
4DoF_V22_3_3x3_grid_4Nm_three_expert_selector_primary_2160,20260803,1887,-1.0,mid_cross,per_step_sign,v22_3_per_step_sign_4Nm_grid,,,1.0,4.0,0.2,0.3,0.02,True,True,success,13,13,0,0,0,0.9178555095015444,0.014472185129059201,0.7770841477610533,0.12629917661143192,0.0341511685867653,1.0770854536639964,0.016982825645081388,0.911893019284541,0.14820960873437394,63.344966396553986,48.99221782304365,-5.096912074589002,100.417437915738,0.8904530124922327,-0.7015072725853946,-0.6598113189847907,0.2486309938871717,44.20363302709921,86.8317181704185,-59.71884896270342,52.03351665717793
