eval_label,controller,category,value,count,fraction_of_successes,fraction_of_all,n_successes,n_all
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.648,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.731,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.839,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.859,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.862,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.866,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.881,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.906,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.907,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.911,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.915,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.926,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.937,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.949,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.951,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.955,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.957,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.974,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.976,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.981,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.989,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.996,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.998,3,0.0031120331950207467,0.001388888888888889,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.512,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.539,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.542,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.545,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.578,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.579,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.606,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.607,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.614,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.628,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.630,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.633,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.634,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.661,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.667,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.672,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.691,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.697,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.703,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.717,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.732,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.734,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.737,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.747,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.764,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.772,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.779,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.781,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.782,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.796,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.802,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.803,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.806,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.808,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.816,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.822,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.823,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.832,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.834,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.842,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.843,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.858,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.861,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.862,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.872,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.875,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.877,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.882,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.884,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.891,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.898,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.908,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.911,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.912,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.920,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.921,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.926,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.934,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.935,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.939,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.946,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.947,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.954,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.955,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.960,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.961,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.962,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.963,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.964,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.965,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.969,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.973,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.975,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.978,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_negative_p0.991,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.504,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.511,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.519,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.535,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.544,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.549,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.578,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.586,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.592,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.608,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.613,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.617,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.624,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.625,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.630,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.664,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.696,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.715,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.723,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.725,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.735,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.744,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.754,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.757,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.772,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.775,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.777,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.788,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.798,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.801,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.826,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.827,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.829,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.831,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.845,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.851,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.855,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.857,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.860,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.864,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.867,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.883,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.887,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.890,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.892,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.893,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.898,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.914,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.917,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.920,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.928,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.933,2,0.002074688796680498,0.000925925925925926,964,2160
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,passive_selected_from,selector_positive_p0.942,2,0.002074688796680498,0.000925925925925926,964,2160
