eval_label,seed,episode_index,walk_direction,reset_phase,commanded_step_length_m,commanded_step_height_m,reference_controller,comparison_controller,reference_policy_name,comparison_policy_name,reference_success,comparison_success,reference_valid,comparison_valid,reference_cmt,comparison_cmt,reference_support_knee_cmt,reference_hip_cmt,reference_swing_knee_cmt,comparison_support_knee_cmt,comparison_hip_cmt,comparison_swing_knee_cmt,reference_energy_j,comparison_energy_j,reference_displacement_m,comparison_displacement_m,initial_q1_deg,initial_q2_deg,initial_q3_deg,initial_q4_deg,initial_dq1_rad_s,initial_dq2_rad_s,initial_dq3_rad_s,initial_dq4_rad_s,reference_terminal_reason,comparison_terminal_reason
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,12,1.0,touchdown,0.3,0.0,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.11436053653381661,0.20798281098359497,0.005497180729400419,0.006558346093338996,57.2252133583826,30.808849399790848,46.98349925759238,62.583887859294784,0.02945083757535727,0.01178344404111309,-0.9832877245559231,-0.2650817985977705,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,12,1.0,touchdown,0.3,0.0,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.11436053653381661,0.1595438215765968,0.005497180729400419,0.006546028125154146,57.2252133583826,30.808849399790848,46.98349925759238,62.583887859294784,0.02945083757535727,0.01178344404111309,-0.9832877245559231,-0.2650817985977705,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,13,1.0,touchdown,0.3,0.0,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.5108477040059065,0.4834104992896354,-0.04868927576770346,-0.046392389321011904,54.18216910500422,34.515349117157115,57.28113391577824,68.90629504185623,0.9346469741811363,0.2854906125658705,-0.23853199874733888,0.292922583932552,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,13,1.0,touchdown,0.3,0.0,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.5108477040059065,0.8626500158172902,-0.04868927576770346,-0.05048378051103622,54.18216910500422,34.515349117157115,57.28113391577824,68.90629504185623,0.9346469741811363,0.2854906125658705,-0.23853199874733888,0.292922583932552,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,14,1.0,touchdown,0.3,0.0,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.3251075380091743,0.31064368458269326,-0.006933200928207289,-0.0065585549884596694,52.32499267800712,33.854473708188586,48.09867829761406,62.46159617157774,-0.13245295179599403,0.7827293307782628,-0.8486803439813619,0.40815004925536336,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,14,1.0,touchdown,0.3,0.0,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,False,False,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.3251075380091743,0.1758484020512881,-0.006933200928207289,-0.005985154153281602,52.32499267800712,33.854473708188586,48.09867829761406,62.46159617157774,-0.13245295179599403,0.7827293307782628,-0.8486803439813619,0.40815004925536336,clearance_ground+foot_ground_before_ready,clearance_ground+foot_ground_before_ready
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,15,1.0,touchdown,0.3,0.0,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.9737599406486621,0.2794283913593457,-0.010045147362006707,-0.009718299349920245,47.441556665009585,21.274360139228893,72.74851650513972,82.32472863011338,0.6258747078035023,-0.657341361825742,-0.393616191402991,0.25396264081292386,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,15,1.0,touchdown,0.3,0.0,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,True,True,False,False,nan,nan,nan,nan,nan,nan,nan,nan,0.9737599406486621,0.31117272380872757,-0.010045147362006707,-0.008795443434879258,47.441556665009585,21.274360139228893,72.74851650513972,82.32472863011338,0.6258747078035023,-0.657341361825742,-0.393616191402991,0.25396264081292386,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,16,1.0,touchdown,0.3,0.0,active,active_full,v22_3_active_bidirectional_4Nm_grid,v22_3_active_full_4Nm_grid,True,True,True,True,2.8574888844264956,3.1739104063482566,0.0,2.452315521808778,0.40517336261771775,0.0,2.7369800137230365,0.43693039262522043,0.39656149674264385,0.3946620610363206,0.0055616980370521985,0.00498324370491976,65.64235893881931,17.03530774462917,56.25865968989096,47.96722326856721,0.15692188031236332,-0.7980531062564615,-0.842133600877498,0.49794368137090494,success,success
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,20260702,16,1.0,touchdown,0.3,0.0,active,per_step_sign,v22_3_active_bidirectional_4Nm_grid,v22_3_per_step_sign_4Nm_grid,True,True,True,True,2.8574888844264956,2.8574888844264956,0.0,2.452315521808778,0.40517336261771775,0.0,2.452315521808778,0.40517336261771775,0.39656149674264385,0.39656149674264385,0.0055616980370521985,0.0055616980370521985,65.64235893881931,17.03530774462917,56.25865968989096,47.96722326856721,0.15692188031236332,-0.7980531062564615,-0.842133600877498,0.49794368137090494,success,success
