eval_label,controller,n_all,n_success,n_valid_cmt,success_rate_all,valid_cmt_rate_all,mean_energy_all_j,mean_energy_valid_j,mean_support_knee_energy_all_j,mean_support_knee_energy_valid_j,mean_hip_energy_all_j,mean_hip_energy_valid_j,mean_swing_knee_energy_all_j,mean_swing_knee_energy_valid_j,mean_displacement_all_m,mean_displacement_valid_m,mean_cmt_valid,median_cmt_valid,mean_support_knee_cmt_valid,mean_hip_cmt_valid,mean_swing_knee_cmt_valid
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,active,2160,975,458,0.4513888888888889,0.21203703703703702,1.0695863383800972,0.4186214624365185,0.012899322109931588,0.007018230940870826,1.0099757736204538,0.38810803895751705,0.046711242649711666,0.023495192538130646,0.005675488340025535,0.014746428096531235,1.455232278938847,0.586007550814527,0.029775740181182855,1.308621151062391,0.1168353876952734
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,active_full,2160,984,474,0.45555555555555555,0.21944444444444444,1.0201859919850664,0.34177474411531733,0.010900441863189824,0.003558404294079827,0.9643845398453857,0.31834545527969693,0.04490101027649084,0.019870884541540585,0.004895453415000044,0.014516239581136752,1.240285563660208,0.5165516846398418,0.013325416388889915,1.1198186017198102,0.10714154555150762
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_oracle_envelope,2160,989,508,0.45787037037037037,0.2351851851851852,0.4836487446480328,0.13324321578765805,0.0024824215497601704,0.0010621713990864507,0.44059853153850276,0.11819310019925792,0.04056779155976986,0.013987944189313671,0.008446769155407026,0.015699915747761535,0.40336292269805635,0.05692837552919628,0.0038350332870345817,0.32758968575177,0.07193820365925181
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,passive_sign_selector,2160,964,480,0.4462962962962963,0.2222222222222222,0.6042451719109512,0.1421401842120567,0.00320597704297384,0.0011424771995695872,0.5567354621813366,0.1271170866765104,0.04430373268664065,0.01388062033597673,0.006046270326811623,0.016263424853691054,0.42701151738639037,0.0635169116104827,0.003755648022298855,0.36028856971516227,0.06296729964892919
4DoF_V22_3_3x3_grid_4Nm_curriculum1_extended_active_passive_selector,per_step_sign,2160,983,473,0.4550925925925926,0.21898148148148147,1.0696560060076197,0.3527703411218382,0.012232194044753905,0.006679907090641751,1.0045015145229348,0.3210578828725882,0.052922297439930995,0.025032551158608297,0.004988766314404871,0.014467262261032203,1.4239550572058908,0.5070142190058224,0.027106398366985557,1.272473924412218,0.12437473442668763
